DS_CIDADE;DS_SETOR;DS_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;AGIO_ABSOLUTO;AGIO_PERCENTUAL;PAGTO_A_VISTA
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;HABITAÇÃO COLETIVA - USO RESIDENCIAL: HABITAÇÃO COLETIVA, CLASSE: CONDOMÍNIO EDIFICIO - CONSULTAR NGB.;2020;11;13;14900000;30;22812477.0;5796.0;5796.0;920.0;7;VAGO;7912477.0;53.10387248322148;0
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;HABITAÇÃO COLETIVA - USO RESIDENCIAL: HABITAÇÃO COLETIVA, CLASSE: CONDOMÍNIO EDIFICIO - CONSULTAR NGB.;2020;11;14;14900000;30;20552000.0;5796.0;5796.0;920.0;5;VAGO;5652000.0;37.93288590604027;0
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;HABITAÇÃO COLETIVA - USO RESIDENCIAL: HABITAÇÃO COLETIVA, CLASSE: CONDOMÍNIO EDIFICIO - CONSULTAR NGB.;2020;11;15;14900000;30;21604012.0;5796.0;5796.0;920.0;6;OBSTRUIDO;6704012.0;44.99336912751678;0
CEILANDIA;SETOR P NORTE-ENTREQUADRA                    ;UOS CSIIR 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;19;59600;5;150000.0;160.0;80.0;40.0;2;VAGO;90400.0;151.6778523489933;0
CEILANDIA;SETOR N NORTE                                ;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;20;283000;5;316300.0;1200.0;600.0;300.0;1;CERCADO;33300.0;11.76678445229682;0
GAMA;SETOR OESTE                                  ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;22;147000;5;212000.0;550.0;550.0;275.0;7;CERCADO;65000.0;44.21768707482993;0
GAMA;SETOR DE MULTIPLAS ATIVIDADES;UOS CSIIND 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;24;282000;5;352000.0;960.0;600.0;600.0;7;OBSTRUIDO;70000.0;24.822695035460992;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;28;226000;5;297101.0;388.8;388.8;162.0;27;VAGO;71101.0;31.460619469026547;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;29;232000;5;290622.09;399.6;399.6;166.5;19;VAGO;58622.090000000026;25.268142241379323;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;30;232000;5;302000.0;399.6;399.6;166.5;15;VAGO;70000.0;30.17241379310345;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;31;226000;5;281200.0;388.8;388.8;162.0;14;VAGO;55200.0;24.424778761061948;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;32;277000;5;331000.0;486.456;486.456;202.69;16;VAGO;54000.0;19.494584837545126;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;33;226000;5;268254.77;388.8;388.8;162.0;7;VAGO;42254.77000000002;18.69680088495576;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;34;232000;5;321500.0;399.6;399.6;166.5;11;VAGO;89500.0;38.577586206896555;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;35;232000;5;279980.0;399.6;399.6;166.5;9;VAGO;47980.0;20.68103448275862;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;36;226000;5;315100.0;388.8;388.8;162.0;12;VAGO;89100.0;39.424778761061944;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS RO 2 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL EXCLUSIVAMENTE NO PAVIMENTO DIRETAMENTE ABERTO PARA LOGRADOURO PÚBLICO E INDEPENDENTE DA HABITAÇÃO(VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;37;254000;5;310000.0;441.0;441.0;183.75;21;VAGO;56000.0;22.04724409448819;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;39;1390000;5;1737500.0;3600.0;2700.0;900.0;1;VAGO;347500.0;25.0;0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;40;1390000;5;1737500.0;3600.0;2700.0;900.0;1;VAGO;347500.0;25.0;0
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;42;511000;5;582471.59;1344.825;1344.825;896.55;6;VAGO;71471.58999999997;13.986612524461833;0
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;43;506000;5;543000.0;1329.0;1329.0;886.0;3;VAGO;37000.0;7.312252964426877;0
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;44;403000;5;551000.0;1200.0;1200.0;800.0;13;VAGO;148000.0;36.72456575682382;0
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;45;599000;5;629000.0;1907.715;1907.715;1271.81;3;VAGO;30000.0;5.008347245409015;0
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;46;431000;5;562031.5;1304.94;1304.94;869.96;19;VAGO;131031.5;30.401740139211135;0
LAGO NORTE;SETOR HABITACIONAL TAQUARI;UOS RE 1 - RESIDENCIAL EXCLUSIVO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS).;2020;11;48;397000;5;553300.0;600.0;600.0;750.0;3;OCUPADO;156300.0;39.37027707808564;0
PARANOA;PARANOÁ PARQUE;UOS CSII 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;54;888000;5;890001.0;3240.009;1800.005;1800.005;1;VAGO;2001.0;0.22533783783783784;0
RECANTO DAS EMAS;RECANTO DAS EMAS;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;68;271000;5;301000.0;866.272;677.952;376.64;1;VAGO;30000.0;11.07011070110701;0
RECANTO DAS EMAS;RECANTO DAS EMAS;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;70;89300;5;91501.0;230.0;180.0;100.0;1;VAGO;2201.0;2.4647256438969767;0
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;UOS CSIIND 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;72;565000;5;565500.0;2162.368;2162.368;675.74;1;CERCADO;500.0;0.08849557522123894;0
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;UOS CSIIND 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;73;666000;5;667000.0;2576.704;2576.704;805.22;1;OCUPADO;1000.0;0.15015015015015015;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2020;11;75;292000;5;332000.0;935.76;436.688;311.92;2;VAGO;40000.0;13.698630136986301;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;76;60400;5;136000.0;109.58;76.706;54.79;8;VAGO;75600.0;125.16556291390728;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;77;78900;5;101501.0;151.92;106.344;75.96;1;VAGO;22601.0;28.64512040557668;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;78;60300;5;178000.0;109.42;76.594;54.71;6;VAGO;117700.0;195.19071310116087;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;79;59200;5;83608.0;107.06;74.942;53.53;3;VAGO;24408.0;41.22972972972973;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2020;11;81;79100;5;106320.0;152.24;106.568;76.12;1;OBSTRUIDO;27220.0;34.41213653603034;0
